# Madelung potential profile
# The last     3 ion types are fixed
# Average over        100 steps
# z (au)              total           A               Im1             Im2             Im3             C1              C2              P         
  101.9872020162    0.0408060998    0.1606182846   -0.1130822749    0.0000000000   -0.0821788679    0.0000000000    0.0000000000    0.0000000000
  102.5429905830    0.0104119283    0.1652786594   -0.1031870835   -0.0870777634   -0.0951557352    0.0000000000    0.0000000000    0.0000000000
  103.0987791499   -0.0478432246    0.1605546660   -0.1056852955   -0.0995175878   -0.0938229453    0.0000000000    0.0000000000    0.0000000000
  103.6545677167   -0.0239898477    0.1605864902   -0.1156111727   -0.1131800960   -0.0910996400    0.0000000000    0.0000000000    0.0000000000
  104.2103562836   -0.0748452232    0.1564665769   -0.1027411582   -0.0982991603   -0.0908468732    0.0000000000    0.0000000000    0.0000000000
  104.7661448504   -0.0744465110    0.1623344199   -0.1045390358   -0.1061000823   -0.0882005162    0.0000000000    0.0000000000    0.0000000000
  105.3219334173   -0.0150396824    0.1629341493   -0.1036270011   -0.1036680421   -0.0948989904    0.0000000000    0.0000000000    0.0000000000
  105.8777219841   -0.0335361653    0.1580780550   -0.1001612229   -0.0948662881   -0.0869758958    0.0000000000    0.0000000000    0.0000000000
  106.4335105510    0.0011735542    0.1686315161   -0.1030662608   -0.0988472770   -0.0955967154    0.0000000000    0.0000000000    0.0000000000
  106.9892991178   -0.0932824357    0.1744139987   -0.1050067031   -0.1052659956   -0.0979416027    0.0000000000    0.0000000000    0.0000000000
  107.5450876846   -0.0593243371    0.1652083212   -0.1176084913   -0.0955239745   -0.0972275812    0.0000000000    0.0000000000    0.0000000000
  108.1008762515   -0.0221234152    0.1616281292   -0.1083816559   -0.1078360808   -0.0930549763    0.0000000000    0.0000000000    0.0000000000
  108.6566648183   -0.0563409824    0.1570259791   -0.1079641027   -0.1103558892   -0.0917176596    0.0000000000    0.0000000000    0.0000000000
  109.2124533852   -0.0596948631    0.1600887483   -0.1100882241   -0.1018948861   -0.0962530798    0.0000000000    0.0000000000    0.0000000000
  109.7682419520   -0.0479616660    0.1523427692   -0.1094131923   -0.1151559611   -0.0914976737    0.0000000000    0.0000000000    0.0000000000
  110.3240305189   -0.0704742373    0.1670650346   -0.1135478542   -0.1020613093   -0.0890575699    0.0000000000    0.0000000000    0.0000000000
  110.8798190857   -0.0455191896    0.1680227378   -0.0993000943   -0.1004892691   -0.0908993125    0.0000000000    0.0000000000    0.0000000000
  111.4356076526    0.0417376609    0.1604239279   -0.1071400844   -0.0952140742   -0.0939882367    0.0000000000    0.0000000000    0.0000000000
  111.9913962194    0.0171736623    0.1617662585   -0.1180925405   -0.1060700583   -0.1156764746    0.0000000000    0.0000000000    0.0000000000
  112.5471847863   -0.0331388010    0.1612720394   -0.1161509989   -0.1036600096   -0.1001612971    0.0000000000    0.0000000000    0.0000000000
  113.1029733531   -0.1144507134    0.1565172870   -0.1210346968   -0.1166684267   -0.0974792117    0.0000000000    0.0000000000    0.0000000000
  113.6587619200   -0.0674459062    0.1626085537   -0.1080923655   -0.1009973564   -0.1014852223    0.0000000000    0.0000000000    0.0000000000
